"","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","LOCATION","RPL_THEMES"
"254",17,"ILLINOIS","IL",17031,"Cook",17031740300,"Census Tract 7403, Cook County, Illinois",0.0983
"255",17,"ILLINOIS","IL",17031,"Cook",17031740400,"Census Tract 7404, Cook County, Illinois",0.1323
"256",17,"ILLINOIS","IL",17031,"Cook",17031750100,"Census Tract 7501, Cook County, Illinois",0.6197
"257",17,"ILLINOIS","IL",17031,"Cook",17031750200,"Census Tract 7502, Cook County, Illinois",0.2863
"258",17,"ILLINOIS","IL",17031,"Cook",17031750300,"Census Tract 7503, Cook County, Illinois",0.1526
"259",17,"ILLINOIS","IL",17031,"Cook",17031750400,"Census Tract 7504, Cook County, Illinois",0.0716
"260",17,"ILLINOIS","IL",17031,"Cook",17031760802,"Census Tract 7608.02, Cook County, Illinois",0.5066
"261",17,"ILLINOIS","IL",17031,"Cook",17031770201,"Census Tract 7702.01, Cook County, Illinois",0.3174
"262",17,"ILLINOIS","IL",17031,"Cook",17031770202,"Census Tract 7702.02, Cook County, Illinois",0.4973
"263",17,"ILLINOIS","IL",17031,"Cook",17031770300,"Census Tract 7703, Cook County, Illinois",0.2034
"264",17,"ILLINOIS","IL",17031,"Cook",17031770400,"Census Tract 7704, Cook County, Illinois",0.3738
"265",17,"ILLINOIS","IL",17031,"Cook",17031770700,"Census Tract 7707, Cook County, Illinois",0.2266
"266",17,"ILLINOIS","IL",17031,"Cook",17031770800,"Census Tract 7708, Cook County, Illinois",0.3459
"267",17,"ILLINOIS","IL",17031,"Cook",17031770901,"Census Tract 7709.01, Cook County, Illinois",0.4995
"268",17,"ILLINOIS","IL",17031,"Cook",17031770902,"Census Tract 7709.02, Cook County, Illinois",0.4204
"269",17,"ILLINOIS","IL",17031,"Cook",17031800100,"Census Tract 8001, Cook County, Illinois",0.0046
"270",17,"ILLINOIS","IL",17031,"Cook",17031800200,"Census Tract 8002, Cook County, Illinois",0.0592
"271",17,"ILLINOIS","IL",17031,"Cook",17031800300,"Census Tract 8003, Cook County, Illinois",0.0732
"272",17,"ILLINOIS","IL",17031,"Cook",17031800400,"Census Tract 8004, Cook County, Illinois",0.0158
"273",17,"ILLINOIS","IL",17031,"Cook",17031800500,"Census Tract 8005, Cook County, Illinois",0.0676
"274",17,"ILLINOIS","IL",17031,"Cook",17031800600,"Census Tract 8006, Cook County, Illinois",0.0309
"275",17,"ILLINOIS","IL",17031,"Cook",17031800700,"Census Tract 8007, Cook County, Illinois",0.1122
"276",17,"ILLINOIS","IL",17031,"Cook",17031800800,"Census Tract 8008, Cook County, Illinois",0.1296
"277",17,"ILLINOIS","IL",17031,"Cook",17031800900,"Census Tract 8009, Cook County, Illinois",0.1464
"278",17,"ILLINOIS","IL",17031,"Cook",17031801000,"Census Tract 8010, Cook County, Illinois",0.1426
"279",17,"ILLINOIS","IL",17031,"Cook",17031801100,"Census Tract 8011, Cook County, Illinois",0.0368
"280",17,"ILLINOIS","IL",17031,"Cook",17031801200,"Census Tract 8012, Cook County, Illinois",0.2416
"281",17,"ILLINOIS","IL",17031,"Cook",17031801300,"Census Tract 8013, Cook County, Illinois",0.2928
"282",17,"ILLINOIS","IL",17031,"Cook",17031801400,"Census Tract 8014, Cook County, Illinois",0.0271
"283",17,"ILLINOIS","IL",17031,"Cook",17031801601,"Census Tract 8016.01, Cook County, Illinois",0.3479
"284",17,"ILLINOIS","IL",17031,"Cook",17031801603,"Census Tract 8016.03, Cook County, Illinois",0.8256
"285",17,"ILLINOIS","IL",17031,"Cook",17031801605,"Census Tract 8016.05, Cook County, Illinois",0.1048
"286",17,"ILLINOIS","IL",17031,"Cook",17031801606,"Census Tract 8016.06, Cook County, Illinois",0.0944
"287",17,"ILLINOIS","IL",17031,"Cook",17031801607,"Census Tract 8016.07, Cook County, Illinois",0.3652
"288",17,"ILLINOIS","IL",17031,"Cook",17031801608,"Census Tract 8016.08, Cook County, Illinois",0.2584
"289",17,"ILLINOIS","IL",17031,"Cook",17031801701,"Census Tract 8017.01, Cook County, Illinois",0.0317
"290",17,"ILLINOIS","IL",17031,"Cook",17031801702,"Census Tract 8017.02, Cook County, Illinois",0.0873
"291",17,"ILLINOIS","IL",17031,"Cook",17031801800,"Census Tract 8018, Cook County, Illinois",0.2212
"292",17,"ILLINOIS","IL",17031,"Cook",17031801901,"Census Tract 8019.01, Cook County, Illinois",0.4547
"293",17,"ILLINOIS","IL",17031,"Cook",17031801902,"Census Tract 8019.02, Cook County, Illinois",0.0556
"294",17,"ILLINOIS","IL",17031,"Cook",17031802003,"Census Tract 8020.03, Cook County, Illinois",0.3021
"295",17,"ILLINOIS","IL",17031,"Cook",17031802004,"Census Tract 8020.04, Cook County, Illinois",0.7402
"296",17,"ILLINOIS","IL",17031,"Cook",17031802100,"Census Tract 8021, Cook County, Illinois",0.215
"297",17,"ILLINOIS","IL",17031,"Cook",17031802200,"Census Tract 8022, Cook County, Illinois",0.0879
"298",17,"ILLINOIS","IL",17031,"Cook",17031802402,"Census Tract 8024.02, Cook County, Illinois",0.7199
"299",17,"ILLINOIS","IL",17031,"Cook",17031802403,"Census Tract 8024.03, Cook County, Illinois",0.1586
"300",17,"ILLINOIS","IL",17031,"Cook",17031802404,"Census Tract 8024.04, Cook County, Illinois",0.7003
"301",17,"ILLINOIS","IL",17031,"Cook",17031802503,"Census Tract 8025.03, Cook County, Illinois",0.4269
"302",17,"ILLINOIS","IL",17031,"Cook",17031802504,"Census Tract 8025.04, Cook County, Illinois",0.3919
"303",17,"ILLINOIS","IL",17031,"Cook",17031802605,"Census Tract 8026.05, Cook County, Illinois",0.2999
"304",17,"ILLINOIS","IL",17031,"Cook",17031802607,"Census Tract 8026.07, Cook County, Illinois",0.0173
"305",17,"ILLINOIS","IL",17031,"Cook",17031802608,"Census Tract 8026.08, Cook County, Illinois",0.2277
"306",17,"ILLINOIS","IL",17031,"Cook",17031802610,"Census Tract 8026.10, Cook County, Illinois",0.0994
"307",17,"ILLINOIS","IL",17031,"Cook",17031802701,"Census Tract 8027.01, Cook County, Illinois",0.3912
"308",17,"ILLINOIS","IL",17031,"Cook",17031802702,"Census Tract 8027.02, Cook County, Illinois",0.3943
"309",17,"ILLINOIS","IL",17031,"Cook",17031802801,"Census Tract 8028.01, Cook County, Illinois",0.1427
"310",17,"ILLINOIS","IL",17031,"Cook",17031802802,"Census Tract 8028.02, Cook County, Illinois",0.266
"311",17,"ILLINOIS","IL",17031,"Cook",17031802900,"Census Tract 8029, Cook County, Illinois",0.0392
"312",17,"ILLINOIS","IL",17031,"Cook",17031803007,"Census Tract 8030.07, Cook County, Illinois",0.1798
"313",17,"ILLINOIS","IL",17031,"Cook",17031803008,"Census Tract 8030.08, Cook County, Illinois",0.1523
"314",17,"ILLINOIS","IL",17031,"Cook",17031803010,"Census Tract 8030.10, Cook County, Illinois",0.1003
"315",17,"ILLINOIS","IL",17031,"Cook",17031803012,"Census Tract 8030.12, Cook County, Illinois",0.327
"316",17,"ILLINOIS","IL",17031,"Cook",17031803013,"Census Tract 8030.13, Cook County, Illinois",0.2224
"317",17,"ILLINOIS","IL",17031,"Cook",17031803014,"Census Tract 8030.14, Cook County, Illinois",0.3888
"318",17,"ILLINOIS","IL",17031,"Cook",17031803015,"Census Tract 8030.15, Cook County, Illinois",0.3691
"319",17,"ILLINOIS","IL",17031,"Cook",17031803017,"Census Tract 8030.17, Cook County, Illinois",0.1322
"320",17,"ILLINOIS","IL",17031,"Cook",17031803100,"Census Tract 8031, Cook County, Illinois",0.0759
"321",17,"ILLINOIS","IL",17031,"Cook",17031803400,"Census Tract 8034, Cook County, Illinois",0.0704
"322",17,"ILLINOIS","IL",17031,"Cook",17031803500,"Census Tract 8035, Cook County, Illinois",0.2359
"323",17,"ILLINOIS","IL",17031,"Cook",17031803603,"Census Tract 8036.03, Cook County, Illinois",0.0119
"324",17,"ILLINOIS","IL",17031,"Cook",17031803604,"Census Tract 8036.04, Cook County, Illinois",0.3832
"325",17,"ILLINOIS","IL",17031,"Cook",17031803605,"Census Tract 8036.05, Cook County, Illinois",0.3538
"326",17,"ILLINOIS","IL",17031,"Cook",17031803607,"Census Tract 8036.07, Cook County, Illinois",0.0552
"327",17,"ILLINOIS","IL",17031,"Cook",17031803608,"Census Tract 8036.08, Cook County, Illinois",0.3621
"328",17,"ILLINOIS","IL",17031,"Cook",17031803610,"Census Tract 8036.10, Cook County, Illinois",0.2573
"329",17,"ILLINOIS","IL",17031,"Cook",17031803701,"Census Tract 8037.01, Cook County, Illinois",0.1416
"330",17,"ILLINOIS","IL",17031,"Cook",17031803702,"Census Tract 8037.02, Cook County, Illinois",0.32
"331",17,"ILLINOIS","IL",17031,"Cook",17031803800,"Census Tract 8038, Cook County, Illinois",0.1176
"332",17,"ILLINOIS","IL",17031,"Cook",17031803902,"Census Tract 8039.02, Cook County, Illinois",0.1933
"333",17,"ILLINOIS","IL",17031,"Cook",17031804000,"Census Tract 8040, Cook County, Illinois",0.3561
"334",17,"ILLINOIS","IL",17031,"Cook",17031804102,"Census Tract 8041.02, Cook County, Illinois",0.1528
"335",17,"ILLINOIS","IL",17031,"Cook",17031804104,"Census Tract 8041.04, Cook County, Illinois",0.0821
"336",17,"ILLINOIS","IL",17031,"Cook",17031804105,"Census Tract 8041.05, Cook County, Illinois",0.0064
"337",17,"ILLINOIS","IL",17031,"Cook",17031804106,"Census Tract 8041.06, Cook County, Illinois",0.0562
"338",17,"ILLINOIS","IL",17031,"Cook",17031804201,"Census Tract 8042.01, Cook County, Illinois",0.2165
"339",17,"ILLINOIS","IL",17031,"Cook",17031804202,"Census Tract 8042.02, Cook County, Illinois",0.2283
"340",17,"ILLINOIS","IL",17031,"Cook",17031804305,"Census Tract 8043.05, Cook County, Illinois",0.4414
"341",17,"ILLINOIS","IL",17031,"Cook",17031804306,"Census Tract 8043.06, Cook County, Illinois",0.5946
"342",17,"ILLINOIS","IL",17031,"Cook",17031804308,"Census Tract 8043.08, Cook County, Illinois",0.3307
"343",17,"ILLINOIS","IL",17031,"Cook",17031804309,"Census Tract 8043.09, Cook County, Illinois",0.66
"344",17,"ILLINOIS","IL",17031,"Cook",17031804310,"Census Tract 8043.10, Cook County, Illinois",0.139
"345",17,"ILLINOIS","IL",17031,"Cook",17031804311,"Census Tract 8043.11, Cook County, Illinois",0.0818
"346",17,"ILLINOIS","IL",17031,"Cook",17031804403,"Census Tract 8044.03, Cook County, Illinois",0.5495
"347",17,"ILLINOIS","IL",17031,"Cook",17031804404,"Census Tract 8044.04, Cook County, Illinois",0.6029
"348",17,"ILLINOIS","IL",17031,"Cook",17031804405,"Census Tract 8044.05, Cook County, Illinois",0.8616
"349",17,"ILLINOIS","IL",17031,"Cook",17031804406,"Census Tract 8044.06, Cook County, Illinois",0.6214
"350",17,"ILLINOIS","IL",17031,"Cook",17031804505,"Census Tract 8045.05, Cook County, Illinois",0.192
"351",17,"ILLINOIS","IL",17031,"Cook",17031804506,"Census Tract 8045.06, Cook County, Illinois",0.1815
"352",17,"ILLINOIS","IL",17031,"Cook",17031804507,"Census Tract 8045.07, Cook County, Illinois",0.3072
"353",17,"ILLINOIS","IL",17031,"Cook",17031804509,"Census Tract 8045.09, Cook County, Illinois",0.5233
"354",17,"ILLINOIS","IL",17031,"Cook",17031804606,"Census Tract 8046.06, Cook County, Illinois",0.1476
"355",17,"ILLINOIS","IL",17031,"Cook",17031804607,"Census Tract 8046.07, Cook County, Illinois",0.1727
"356",17,"ILLINOIS","IL",17031,"Cook",17031804608,"Census Tract 8046.08, Cook County, Illinois",0.2501
"357",17,"ILLINOIS","IL",17031,"Cook",17031804609,"Census Tract 8046.09, Cook County, Illinois",0.0896
"358",17,"ILLINOIS","IL",17031,"Cook",17031804610,"Census Tract 8046.10, Cook County, Illinois",0.2219
"359",17,"ILLINOIS","IL",17031,"Cook",17031804611,"Census Tract 8046.11, Cook County, Illinois",0.0911
"360",17,"ILLINOIS","IL",17031,"Cook",17031804701,"Census Tract 8047.01, Cook County, Illinois",0.6479
"361",17,"ILLINOIS","IL",17031,"Cook",17031804705,"Census Tract 8047.05, Cook County, Illinois",0.4881
"362",17,"ILLINOIS","IL",17031,"Cook",17031804706,"Census Tract 8047.06, Cook County, Illinois",0.0755
"363",17,"ILLINOIS","IL",17031,"Cook",17031804710,"Census Tract 8047.10, Cook County, Illinois",0.0613
"364",17,"ILLINOIS","IL",17031,"Cook",17031804711,"Census Tract 8047.11, Cook County, Illinois",0.4036
"365",17,"ILLINOIS","IL",17031,"Cook",17031804712,"Census Tract 8047.12, Cook County, Illinois",0.1634
"366",17,"ILLINOIS","IL",17031,"Cook",17031804714,"Census Tract 8047.14, Cook County, Illinois",0.2188
"367",17,"ILLINOIS","IL",17031,"Cook",17031804716,"Census Tract 8047.16, Cook County, Illinois",0.3077
"368",17,"ILLINOIS","IL",17031,"Cook",17031804803,"Census Tract 8048.03, Cook County, Illinois",0.3719
"369",17,"ILLINOIS","IL",17031,"Cook",17031804804,"Census Tract 8048.04, Cook County, Illinois",0.3773
