"","fips","year","countyfips","statefips","stateusps","pop","z_ED_nat","z_HE_nat","z_SE_nat","z_COI_nat","c5_ED_nat","c5_HE_nat","c5_SE_nat","c5_COI_nat","r_ED_nat","r_HE_nat","r_SE_nat","r_COI_nat","c5_ED_stt","c5_HE_stt","c5_SE_stt","c5_COI_stt","r_ED_stt","r_HE_stt","r_SE_stt","r_COI_stt","c5_ED_met","c5_HE_met","c5_SE_met","c5_COI_met","r_ED_met","r_HE_met","r_SE_met","r_COI_met"
"117",17031071000,2015,17031,17,"IL",383,0.063044526,0.016313709,0.27061859,0.040274233,"Very High","Moderate","Very High","Very High",81,46,96,90,"High","Moderate","Very High","Very High",78,50,97,89,"High","Moderate","Very High","Very High",72,54,97,87
"118",17031071100,2015,17031,17,"IL",407,0.067455523,0.037681866,0.25253806,0.040917479,"Very High","High","Very High","Very High",82,68,94,90,"High","High","Very High","Very High",79,77,95,89,"High","High","Very High","Very High",74,78,95,88
"119",17031071200,2015,17031,17,"IL",307,0.06966576,0.053721361,0.17963423,0.034358561,"Very High","Very High","Very High","Very High",83,83,82,84,"High","Very High","High","Very High",80,96,79,82,"High","Very High","High","High",74,97,78,79
"120",17031071300,2015,17031,17,"IL",678,0.068850487,0.028398989,0.2910828,0.044584211,"Very High","Moderate","Very High","Very High",83,58,98,93,"High","High","Very High","Very High",80,65,99,92,"High","High","Very High","Very High",74,66,99,91
"121",17031071400,2015,17031,17,"IL",321,0.071180671,0.026791204,0.064956389,0.018299326,"Very High","Moderate","Moderate","High",84,56,58,67,"High","High","Moderate","High",80,63,52,63,"High","High","Moderate","Moderate",74,64,52,60
"122",17031071500,2015,17031,17,"IL",510,0.043511242,0.039638028,0.24971056,0.038142189,"High","High","Very High","Very High",75,70,93,88,"High","High","Very High","Very High",71,80,94,87,"High","Very High","Very High","Very High",64,81,94,85
"123",17031071600,2015,17031,17,"IL",418,0.063876227,0.015003152,0.15998411,0.027324447,"Very High","Moderate","High","High",81,44,78,77,"High","Moderate","High","High",78,49,75,74,"High","Moderate","High","High",73,52,74,71
"124",17031071700,2015,17031,17,"IL",274,0.058823142,0.040866312,0.30030936,0.045869898,"High","High","Very High","Very High",80,71,98,94,"High","Very High","Very High","Very High",76,82,99,94,"High","Very High","Very High","Very High",71,83,99,92
"125",17031071800,2015,17031,17,"IL",621,0.060048081,0.033940561,0.2208122,0.036000427,"High","High","Very High","Very High",80,64,89,86,"High","High","Very High","Very High",77,72,89,84,"High","High","Very High","Very High",71,73,88,81
"126",17031080100,2015,17031,17,"IL",470,0.029617373,0.019591428,0.14636448,0.022426551,"High","Moderate","High","High",69,49,75,71,"High","Moderate","High","High",66,55,71,69,"Moderate","Moderate","High","High",58,57,69,65
"127",17031080201,2015,17031,17,"IL",47,0.053213276,0.021997213,0.28710935,0.041710328,"High","Moderate","Very High","Very High",78,51,97,91,"High","Moderate","Very High","Very High",74,57,98,90,"High","Moderate","Very High","Very High",68,59,99,89
"128",17031080202,2015,17031,17,"IL",369,0.051718052,0.020183899,0.30324337,0.043234296,"High","Moderate","Very High","Very High",78,49,98,92,"High","Moderate","Very High","Very High",73,55,99,91,"High","Moderate","Very High","Very High",67,58,99,90
"129",17031080300,2015,17031,17,"IL",532,0.047377076,0.025498275,0.23484062,0.035338566,"High","Moderate","Very High","Very High",76,55,91,85,"High","High","Very High","Very High",72,61,92,83,"High","High","Very High","High",65,63,92,80
"130",17031080400,2015,17031,17,"IL",1167,0.028129375,0.024372917,-0.25299865,-0.02380891,"High","Moderate","Very Low","Low",68,54,10,21,"High","Moderate","Very Low","Low",65,60,12,21,"Moderate","High","Very Low","Low",58,61,13,23
"131",17031081000,2015,17031,17,"IL",264,0.021224121,0.014327141,-0.030366503,0.00032726582,"High","Moderate","Low","Moderate",65,44,39,45,"High","Moderate","Low","Moderate",63,48,34,42,"Moderate","Moderate","Low","Moderate",55,51,36,42
"132",17031081100,2015,17031,17,"IL",207,0.041071642,0.0029749617,-0.17599604,-0.015660811,"High","Low","Very Low","Low",74,34,17,28,"High","Low","Very Low","Low",70,37,17,27,"High","Low","Very Low","Low",63,40,19,29
"133",17031081201,2015,17031,17,"IL",224,0.046236694,0.0084815398,0.16286781,0.025015779,"High","Low","High","High",76,38,78,74,"High","Moderate","High","High",71,42,75,71,"High","Moderate","High","High",65,45,74,68
"134",17031081202,2015,17031,17,"IL",239,0.023487106,0.010277115,0.23860909,0.031519178,"High","Low","Very High","Very High",66,40,92,81,"High","Moderate","Very High","High",63,44,93,79,"Moderate","Moderate","Very High","High",56,46,92,76
"135",17031081300,2015,17031,17,"IL",240,0.052870754,-0.00087851734,0.26587835,0.036773298,"High","Low","Very High","Very High",78,31,95,86,"High","Low","Very High","Very High",73,34,96,85,"High","Low","Very High","Very High",67,36,96,82
"136",17031081401,2015,17031,17,"IL",123,0.034747083,-0.0039392808,0.2349616,0.030835468,"High","Low","Very High","High",71,28,91,80,"High","Low","Very High","High",68,31,92,78,"High","Low","Very High","High",61,34,92,75
"137",17031081402,2015,17031,17,"IL",469,0.036561675,0.022888733,0.18790114,0.028389486,"High","Moderate","Very High","High",72,52,83,78,"High","Moderate","Very High","High",69,58,81,75,"High","Moderate","High","High",61,60,80,72
"138",17031081403,2015,17031,17,"IL",446,0.026862515,0.024989812,0.10128856,0.017436005,"High","Moderate","High","High",68,54,65,66,"High","High","High","High",65,61,61,62,"Moderate","High","Moderate","Moderate",57,62,60,59
"139",17031081500,2015,17031,17,"IL",292,0.034991026,0.029054839,0.23044792,0.03383074,"High","Moderate","Very High","Very High",71,59,91,83,"High","High","Very High","Very High",68,66,91,81,"High","High","Very High","High",61,66,91,79
"140",17031081600,2015,17031,17,"IL",308,0.03355293,0.019444728,0.19604304,0.02864095,"High","Moderate","Very High","High",71,49,85,78,"High","Moderate","Very High","High",67,54,83,76,"Moderate","Moderate","Very High","High",60,57,81,72
"141",17031081700,2015,17031,17,"IL",122,0.044698004,0.0071985237,0.2569043,0.035676736,"High","Low","Very High","Very High",75,37,94,85,"High","Moderate","Very High","Very High",71,41,96,83,"High","Moderate","Very High","Very High",64,44,95,81
"142",17031081800,2015,17031,17,"IL",776,0.028258868,0.035565723,0.29727966,0.041568995,"High","High","Very High","Very High",69,65,98,91,"High","High","Very High","Very High",65,74,99,90,"Moderate","High","Very High","Very High",58,75,99,88
"143",17031081900,2015,17031,17,"IL",175,0.025301546,-0.054827593,-0.073821381,-0.011613798,"High","Very Low","Low","Low",67,6,31,32,"High","Very Low","Low","Low",64,8,29,30,"Moderate","Very Low","Low","Low",57,9,30,32
"144",17031090100,2015,17031,17,"IL",808,-0.0023369088,0.029440869,0.27699283,0.035164624,"Moderate","Moderate","Very High","Very High",53,59,97,85,"Moderate","High","Very High","Very High",52,66,97,83,"Moderate","High","Very High","High",46,67,98,80
"145",17031090200,2015,17031,17,"IL",1490,0.014134062,0.027572792,0.23106034,0.031434506,"High","Moderate","Very High","Very High",62,57,91,81,"Moderate","High","Very High","High",60,64,91,79,"Moderate","High","Very High","High",53,65,91,75
"146",17031090300,2015,17031,17,"IL",316,0.021139532,0.03151726,0.23480199,0.033064794,"High","High","Very High","Very High",65,61,91,83,"High","High","Very High","High",63,69,92,80,"Moderate","High","Very High","High",55,69,92,77
"147",17031100100,2015,17031,17,"IL",1144,0.0035654639,0.026939483,0.12497828,0.017824387,"Moderate","Moderate","High","High",56,56,70,66,"Moderate","High","High","High",56,63,66,63,"Moderate","High","High","Moderate",49,64,65,60
"148",17031100200,2015,17031,17,"IL",1215,-0.0011832119,0.027821096,0.12278073,0.017135376,"Moderate","Moderate","High","High",54,57,70,65,"Moderate","High","High","High",53,64,65,61,"Moderate","High","High","Moderate",46,65,64,59
"149",17031100300,2015,17031,17,"IL",1001,0.0075713792,-0.016538128,0.20152576,0.022590743,"Moderate","Very Low","Very High","High",59,20,86,72,"Moderate","Low","Very High","High",57,22,84,69,"Moderate","Low","Very High","High",51,25,83,65
"150",17031100400,2015,17031,17,"IL",833,0.0023231306,0.04095519,0.21855912,0.030085443,"Moderate","High","Very High","High",56,71,89,80,"Moderate","Very High","Very High","High",55,82,88,77,"Moderate","Very High","Very High","High",48,83,88,74
"151",17031100500,2015,17031,17,"IL",1178,0.010107353,0.016159466,0.22752728,0.029367467,"Moderate","Moderate","Very High","High",60,45,90,79,"Moderate","Moderate","Very High","High",58,50,91,77,"Moderate","Moderate","Very High","High",52,53,90,73
"152",17031100600,2015,17031,17,"IL",998,0.0013789332,0.0053450512,0.11664617,0.014323153,"Moderate","Low","High","High",55,36,69,62,"Moderate","Low","High","Moderate",55,39,64,57,"Moderate","Moderate","High","Moderate",48,42,64,55
"153",17031100700,2015,17031,17,"IL",816,0.00046643105,0.0076036467,0.20965673,0.02530895,"Moderate","Low","Very High","High",55,38,87,75,"Moderate","Moderate","Very High","High",54,41,86,72,"Moderate","Moderate","Very High","High",47,44,86,68
"154",17031110100,2015,17031,17,"IL",1203,-0.0021368498,0.011290086,0.16777365,0.020526247,"Moderate","Moderate","High","High",53,41,79,69,"Moderate","Moderate","High","High",52,45,76,66,"Moderate","Moderate","High","High",46,48,75,63
"155",17031110200,2015,17031,17,"IL",581,-1.9371255e-05,0.016666265,0.1158721,0.015277078,"Moderate","Moderate","High","High",54,46,69,63,"Moderate","Moderate","High","Moderate",54,51,64,58,"Moderate","Moderate","High","Moderate",47,54,64,56
"156",17031110300,2015,17031,17,"IL",943,-0.0058528478,0.0044765328,0.16355881,0.018901315,"Moderate","Low","High","High",51,35,78,67,"Moderate","Low","High","High",51,39,75,64,"Moderate","Moderate","High","High",44,42,74,61
"157",17031110400,2015,17031,17,"IL",604,-0.017567506,0.00280806,0.11117447,0.011317262,"Moderate","Low","High","Moderate",44,34,68,58,"Moderate","Low","High","Moderate",44,37,63,54,"Low","Low","High","Moderate",39,40,63,52
"158",17031110501,2015,17031,17,"IL",1136,-0.015145825,0.0057574837,0.14031498,0.01529656,"Moderate","Low","High","High",46,36,74,63,"Moderate","Low","High","Moderate",45,40,69,58,"Low","Moderate","High","Moderate",40,43,68,56
"159",17031110502,2015,17031,17,"IL",676,-0.014052015,0.006736367,0.092518546,0.0099470019,"Moderate","Low","High","Moderate",47,37,64,57,"Moderate","Low","Moderate","Moderate",46,40,58,52,"Moderate","Moderate","Moderate","Moderate",41,43,58,50
"160",17031120100,2015,17031,17,"IL",954,0.033688255,0.035688121,0.2911846,0.04147261,"High","High","Very High","Very High",71,66,98,91,"High","High","Very High","Very High",67,75,99,90,"Moderate","High","Very High","Very High",60,76,99,88
"161",17031120200,2015,17031,17,"IL",1267,0.027020626,0.05206497,0.2123386,0.033272844,"High","Very High","Very High","Very High",68,82,88,83,"High","Very High","Very High","Very High",65,94,87,81,"Moderate","Very High","Very High","High",57,95,87,78
"162",17031120300,2015,17031,17,"IL",1584,0.041643705,0.029636851,0.26158017,0.038260318,"High","Moderate","Very High","Very High",74,59,95,88,"High","High","Very High","Very High",70,66,96,87,"High","High","Very High","Very High",63,67,96,85
"163",17031120400,2015,17031,17,"IL",945,-0.014924395,0.025874712,0.16253407,0.020043241,"Moderate","Moderate","High","High",46,55,78,69,"Moderate","High","High","High",45,62,75,65,"Low","High","High","High",40,63,74,62
"164",17031130100,2015,17031,17,"IL",1289,-0.0011666309,-0.022645626,0.041609257,0.0023249942,"Moderate","Very Low","Moderate","Moderate",54,17,53,48,"Moderate","Very Low","Moderate","Moderate",53,19,47,44,"Moderate","Low","Moderate","Moderate",47,21,48,44
"165",17031130200,2015,17031,17,"IL",320,0.02258648,0.039273251,0.20204344,0.030226018,"High","High","Very High","High",66,69,86,80,"High","High","Very High","High",63,80,84,78,"Moderate","Very High","Very High","High",56,81,83,74
"166",17031130300,2015,17031,17,"IL",1235,-0.011312434,0.0052481457,-0.043431114,-0.0057626986,"Moderate","Low","Low","Low",48,36,37,38,"Moderate","Low","Low","Low",48,39,33,36,"Moderate","Moderate","Low","Low",42,42,34,37
"167",17031140100,2015,17031,17,"IL",1053,-0.010526769,-0.027096584,-0.10079435,-0.01579172,"Moderate","Very Low","Low","Low",49,15,27,28,"Moderate","Very Low","Low","Low",49,17,25,27,"Moderate","Very Low","Low","Low",43,19,27,29
"168",17031140200,2015,17031,17,"IL",1018,-0.019523896,-0.027838711,-0.14159001,-0.021625021,"Moderate","Very Low","Low","Low",43,14,22,22,"Moderate","Very Low","Very Low","Low",42,16,20,23,"Low","Very Low","Low","Low",38,18,22,24
"169",17031140301,2015,17031,17,"IL",802,-0.032324024,-0.053479213,-0.20795,-0.033498351,"Low","Very Low","Very Low","Very Low",35,7,14,14,"Low","Very Low","Very Low","Very Low",34,8,15,15,"Low","Very Low","Very Low","Very Low",32,9,16,17
"170",17031140302,2015,17031,17,"IL",1091,-0.023288883,-0.0034591383,-0.0050219903,-0.0035322001,"Moderate","Low","Moderate","Moderate",41,29,44,41,"Low","Low","Low","Low",39,32,39,38,"Low","Low","Low","Low",36,35,40,38
"171",17031140400,2015,17031,17,"IL",1529,-0.025104579,0.013822965,0.089811757,0.0091574285,"Low","Moderate","High","Moderate",40,43,63,56,"Low","Moderate","Moderate","Moderate",38,47,58,51,"Low","Moderate","Moderate","Moderate",35,51,57,50
"172",17031140500,2015,17031,17,"IL",1109,-0.032612551,-0.0027350471,-0.031488266,-0.0075751659,"Low","Low","Low","Low",35,29,39,36,"Low","Low","Low","Low",33,32,34,34,"Low","Low","Low","Low",32,35,35,35
"173",17031140601,2015,17031,17,"IL",559,-0.028946228,-0.007185217,-0.11222432,-0.017056448,"Low","Low","Low","Low",37,26,26,26,"Low","Low","Low","Low",36,29,24,26,"Low","Low","Low","Low",33,32,26,28
"174",17031140602,2015,17031,17,"IL",1192,-0.03062599,-0.035851814,-0.16194564,-0.026077762,"Low","Very Low","Very Low","Very Low",36,11,19,19,"Low","Very Low","Very Low","Very Low",35,13,19,19,"Low","Very Low","Very Low","Low",33,15,20,21
"175",17031140701,2015,17031,17,"IL",724,-0.022911048,-0.032568917,0.021561217,-0.0034732309,"Moderate","Very Low","Moderate","Moderate",41,13,49,41,"Low","Very Low","Moderate","Low",40,14,44,38,"Low","Very Low","Moderate","Low",37,16,44,38
"176",17031140702,2015,17031,17,"IL",1420,-0.033615645,-0.018477052,-0.089562058,-0.016126705,"Low","Very Low","Low","Low",34,19,29,27,"Low","Low","Low","Low",33,21,27,27,"Low","Low","Low","Low",31,24,28,28
"177",17031140800,2015,17031,17,"IL",1255,-0.010883397,-0.0075576492,0.099226505,0.0095663909,"Moderate","Low","High","Moderate",48,26,65,56,"Moderate","Low","Moderate","Moderate",48,28,60,52,"Moderate","Low","Moderate","Moderate",42,31,60,50
"178",17031150200,2015,17031,17,"IL",1425,-0.024502497,-0.01944248,0.017106924,-0.0027787159,"Low","Very Low","Moderate","Moderate",40,19,48,41,"Low","Low","Moderate","Low",39,21,43,38,"Low","Low","Moderate","Low",36,23,43,39
"179",17031150300,2015,17031,17,"IL",1612,-0.027022934,0.014808842,0.015230173,0.00035099624,"Low","Moderate","Moderate","Moderate",38,44,48,45,"Low","Moderate","Moderate","Moderate",37,49,43,42,"Low","Moderate","Moderate","Moderate",34,52,43,42
"180",17031150401,2015,17031,17,"IL",1399,-0.032292455,0.011023792,-0.0070630824,-0.0032337287,"Low","Moderate","Moderate","Moderate",35,41,43,41,"Low","Moderate","Low","Low",34,44,38,38,"Low","Moderate","Low","Low",32,47,39,39
"181",17031150402,2015,17031,17,"IL",588,-0.022932669,-0.021183472,0.043705299,0.00031292267,"Moderate","Very Low","Moderate","Moderate",41,18,53,45,"Low","Very Low","Moderate","Moderate",40,20,48,42,"Low","Low","Moderate","Moderate",37,22,48,42
"182",17031150501,2015,17031,17,"IL",794,-0.015136067,0.021332948,0.12423208,0.015071638,"Moderate","Moderate","High","High",46,51,70,63,"Moderate","Moderate","High","Moderate",45,56,66,58,"Low","Moderate","High","Moderate",40,58,65,56
"183",17031150502,2015,17031,17,"IL",1020,-0.025694959,0.0070639919,-0.018491736,-0.004255129,"Low","Low","Moderate","Low",39,37,41,40,"Low","Moderate","Low","Low",38,41,36,37,"Low","Moderate","Low","Low",35,44,38,38
"184",17031150600,2015,17031,17,"IL",764,-0.038051486,-0.0050535449,-0.015339412,-0.0065398868,"Low","Low","Moderate","Low",32,28,42,37,"Low","Low","Low","Low",30,30,37,35,"Low","Low","Low","Low",29,33,38,36
"185",17031150700,2015,17031,17,"IL",725,-0.032259528,-0.0040818779,0.030017423,-0.0005054035,"Low","Low","Moderate","Moderate",35,28,51,44,"Low","Low","Moderate","Moderate",34,31,45,41,"Low","Low","Moderate","Moderate",32,34,46,41
"186",17031150800,2015,17031,17,"IL",965,-0.046801385,-0.042833406,0.03394511,-0.0057628537,"Low","Very Low","Moderate","Low",26,9,51,38,"Low","Very Low","Moderate","Low",25,11,46,36,"Low","Very Low","Moderate","Low",24,12,46,37
"187",17031151001,2015,17031,17,"IL",457,-0.051497173,-0.036943167,-0.13705876,-0.025603101,"Low","Very Low","Low","Very Low",24,11,22,19,"Low","Very Low","Low","Very Low",22,13,21,20,"Low","Very Low","Low","Low",22,15,22,21
"188",17031151002,2015,17031,17,"IL",978,-0.05626341,-0.025764318,-0.032460667,-0.012747998,"Low","Very Low","Low","Low",21,15,38,31,"Very Low","Very Low","Low","Low",20,18,34,29,"Very Low","Very Low","Low","Low",20,20,35,31
"189",17031151100,2015,17031,17,"IL",1358,-0.044587195,-0.015773954,-0.072147042,-0.015024821,"Low","Low","Low","Low",28,21,32,28,"Low","Low","Low","Low",27,23,29,28,"Low","Low","Low","Low",26,26,30,29
"190",17031151200,2015,17031,17,"IL",738,-0.049071454,-0.000411902,0.10076869,0.0062723691,"Low","Low","High","Moderate",25,31,65,52,"Low","Low","High","Moderate",24,34,61,48,"Low","Low","Moderate","Moderate",24,37,60,47
"191",17031160100,2015,17031,17,"IL",610,-0.026843373,-0.0098812999,-0.065735482,-0.011687127,"Low","Low","Low","Low",39,24,33,32,"Low","Low","Low","Low",37,27,30,30,"Low","Low","Low","Low",34,29,31,32
"192",17031160200,2015,17031,17,"IL",604,-0.03439663,0.0069137905,0.1699592,0.016743647,"Low","Low","High","High",34,37,80,65,"Low","Low","High","High",32,40,77,61,"Low","Moderate","High","Moderate",31,44,76,58
