"","V1","GISJOIN","FIPS","ADI_NATRANK","ADI_STATERNK","STATE"
"536",60491,"G17003101503001",170311503001,"43","4",17
"537",60492,"G17003101503002",170311503002,"27","2",17
"538",60493,"G17003101503003",170311503003,"25","2",17
"539",60494,"G17003101503004",170311503004,"18","1",17
"540",60495,"G17003101503005",170311503005,"28","2",17
"541",60496,"G17003101503006",170311503006,"33","3",17
"542",60497,"G17003101503007",170311503007,"31","3",17
"543",60498,"G17003101504011",170311504011,"54","5",17
"544",60499,"G17003101504012",170311504012,"31","3",17
"545",60500,"G17003101504013",170311504013,"42","4",17
"546",60501,"G17003101504014",170311504014,"30","3",17
"547",60502,"G17003101504021",170311504021,"27","2",17
"548",60503,"G17003101504022",170311504022,"29","3",17
"549",60504,"G17003101504023",170311504023,"24","2",17
"550",60505,"G17003101505011",170311505011,"38","4",17
"551",60506,"G17003101505012",170311505012,"30","3",17
"552",60507,"G17003101505013",170311505013,"30","3",17
"553",60508,"G17003101505021",170311505021,"36","3",17
"554",60509,"G17003101505022",170311505022,"36","3",17
"555",60510,"G17003101505023",170311505023,"31","3",17
"556",60511,"G17003101506001",170311506001,"39","4",17
"557",60512,"G17003101506002",170311506002,"33","3",17
"558",60513,"G17003101506003",170311506003,"28","2",17
"559",60514,"G17003101506004",170311506004,"33","3",17
"560",60515,"G17003101507001",170311507001,"35","3",17
"561",60516,"G17003101507002",170311507002,"28","2",17
"562",60517,"G17003101507003",170311507003,"29","3",17
"563",60518,"G17003101507004",170311507004,"30","3",17
"564",60519,"G17003101508001",170311508001,"29","3",17
"565",60520,"G17003101508002",170311508002,"26","2",17
"566",60521,"G17003101508003",170311508003,"29","3",17
"567",60522,"G17003101508004",170311508004,"49","5",17
"568",60523,"G17003101508005",170311508005,"37","3",17
"569",60524,"G17003101510011",170311510011,"34","3",17
"570",60525,"G17003101510012",170311510012,"32","3",17
"571",60526,"G17003101510021",170311510021,"30","3",17
"572",60527,"G17003101510022",170311510022,"34","3",17
"573",60528,"G17003101510023",170311510023,"32","3",17
"574",60529,"G17003101510024",170311510024,"34","3",17
"575",60530,"G17003101511001",170311511001,"30","3",17
"576",60531,"G17003101511002",170311511002,"37","3",17
"577",60532,"G17003101511003",170311511003,"31","3",17
"578",60533,"G17003101511004",170311511004,"34","3",17
"579",60534,"G17003101512001",170311512001,"25","2",17
"580",60535,"G17003101512002",170311512002,"37","3",17
"581",60536,"G17003101512003",170311512003,"34","3",17
"582",60537,"G17003101601001",170311601001,"33","3",17
"583",60538,"G17003101601002",170311601002,"25","2",17
"584",60539,"G17003101602001",170311602001,"18","1",17
"585",60540,"G17003101602002",170311602002,"24","2",17
"586",60541,"G17003101602003",170311602003,"10","1",17
"587",60542,"G17003101602004",170311602004,"18","1",17
"588",60543,"G17003101603001",170311603001,"68","7",17
"589",60544,"G17003101603002",170311603002,"31","3",17
"590",60545,"G17003101603003",170311603003,"53","5",17
"591",60546,"G17003101604001",170311604001,"30","3",17
"592",60547,"G17003101604002",170311604002,"21","2",17
"593",60548,"G17003101604003",170311604003,"23","2",17
"594",60549,"G17003101605011",170311605011,"40","4",17
"595",60550,"G17003101605012",170311605012,"34","3",17
"596",60551,"G17003101605021",170311605021,"34","3",17
"597",60552,"G17003101605022",170311605022,"29","3",17
"598",60553,"G17003101605023",170311605023,"31","3",17
"599",60554,"G17003101606011",170311606011,"44","4",17
"600",60555,"G17003101606012",170311606012,"37","3",17
"601",60556,"G17003101606013",170311606013,"25","2",17
"602",60557,"G17003101606021",170311606021,"29","3",17
"603",60558,"G17003101606022",170311606022,"20","2",17
"604",60559,"G17003101606023",170311606023,"21","2",17
"605",60560,"G17003101607001",170311607001,"16","1",17
"606",60561,"G17003101607002",170311607002,"21","2",17
"607",60562,"G17003101607003",170311607003,"24","2",17
"608",60563,"G17003101607004",170311607004,"26","2",17
"609",60564,"G17003101607005",170311607005,"22","2",17
"610",60565,"G17003101608001",170311608001,"31","3",17
"611",60566,"G17003101608002",170311608002,"42","4",17
"612",60567,"G17003101608003",170311608003,"29","3",17
"613",60568,"G17003101608004",170311608004,"15","1",17
"614",60569,"G17003101608005",170311608005,"27","2",17
"615",60570,"G17003101609001",170311609001,"17","1",17
"616",60571,"G17003101609002",170311609002,"15","1",17
"617",60572,"G17003101610001",170311610001,"13","1",17
"618",60573,"G17003101610002",170311610002,"10","1",17
"619",60574,"G17003101611001",170311611001,"10","1",17
"620",60575,"G17003101611002",170311611002,"10","1",17
"621",60576,"G17003101612001",170311612001,"37","3",17
"622",60577,"G17003101612002",170311612002,"36","3",17
"623",60578,"G17003101613001",170311613001,"28","2",17
"624",60579,"G17003101613002",170311613002,"44","4",17
"625",60580,"G17003101613003",170311613003,"38","4",17
"626",60581,"G17003101613004",170311613004,"36","3",17
"627",60582,"G17003101701001",170311701001,"53","5",17
"628",60583,"G17003101702001",170311702001,"31","3",17
"629",60584,"G17003101702002",170311702002,"38","4",17
"630",60585,"G17003101702003",170311702003,"38","4",17
"631",60586,"G17003101703001",170311703001,"42","4",17
"632",60587,"G17003101703002",170311703002,"37","3",17
"633",60588,"G17003101703003",170311703003,"37","3",17
"634",60589,"G17003101703004",170311703004,"33","3",17
"635",60590,"G17003101703005",170311703005,"37","3",17
"636",60591,"G17003101704001",170311704001,"35","3",17
"637",60592,"G17003101704002",170311704002,"40","4",17
"638",60593,"G17003101704003",170311704003,"38","4",17
"639",60594,"G17003101704004",170311704004,"35","3",17
"640",60595,"G17003101705001",170311705001,"43","4",17
"641",60596,"G17003101705002",170311705002,"30","3",17
"642",60597,"G17003101705003",170311705003,"29","3",17
"643",60598,"G17003101705004",170311705004,"37","3",17
"644",60599,"G17003101706001",170311706001,"31","3",17
"645",60600,"G17003101706002",170311706002,"38","4",17
"646",60601,"G17003101707001",170311707001,"39","4",17
"647",60602,"G17003101707002",170311707002,"43","4",17
"648",60603,"G17003101707003",170311707003,"37","3",17
"649",60604,"G17003101708001",170311708001,"31","3",17
"650",60605,"G17003101708002",170311708002,"35","3",17
"651",60606,"G17003101708003",170311708003,"38","4",17
"652",60607,"G17003101709001",170311709001,"38","4",17
"653",60608,"G17003101710001",170311710001,"35","3",17
"654",60609,"G17003101710002",170311710002,"39","4",17
"655",60610,"G17003101710003",170311710003,"25","2",17
"656",60611,"G17003101710004",170311710004,"34","3",17
"657",60612,"G17003101710005",170311710005,"29","3",17
"658",60613,"G17003101710006",170311710006,"26","2",17
"659",60614,"G17003101711001",170311711001,"35","3",17
"660",60615,"G17003101711002",170311711002,"32","3",17
"661",60616,"G17003101711003",170311711003,"45","4",17
"662",60617,"G17003101801001",170311801001,"47","5",17
"663",60618,"G17003101801002",170311801002,"36","3",17
"664",60619,"G17003101801003",170311801003,"37","3",17
"665",60620,"G17003101801004",170311801004,"39","4",17
"666",60621,"G17003101801005",170311801005,"37","3",17
"667",60622,"G17003101901001",170311901001,"45","4",17
"668",60623,"G17003101902001",170311902001,"38","4",17
"669",60624,"G17003101902002",170311902002,"29","3",17
"670",60625,"G17003101902003",170311902003,"41","4",17
"671",60626,"G17003101902004",170311902004,"34","3",17
"672",60627,"G17003101903001",170311903001,"31","3",17
"673",60628,"G17003101903002",170311903002,"51","5",17
"674",60629,"G17003101903003",170311903003,"42","4",17
"675",60630,"G17003101903004",170311903004,"32","3",17
"676",60631,"G17003101904011",170311904011,"36","3",17
"677",60632,"G17003101904012",170311904012,"41","4",17
"678",60633,"G17003101904021",170311904021,"40","4",17
"679",60634,"G17003101904022",170311904022,"38","4",17
"680",60635,"G17003101906011",170311906011,"51","5",17
"681",60636,"G17003101906012",170311906012,"49","5",17
"682",60637,"G17003101906013",170311906013,"43","4",17
"683",60638,"G17003101906021",170311906021,"40","4",17
"684",60639,"G17003101906022",170311906022,"46","4",17
"685",60640,"G17003101906023",170311906023,"47","5",17
"686",60641,"G17003101907011",170311907011,"45","4",17
"687",60642,"G17003101907012",170311907012,"36","3",17
"688",60643,"G17003101907021",170311907021,"41","4",17
"689",60644,"G17003101907022",170311907022,"50","5",17
"690",60645,"G17003101907023",170311907023,"42","4",17
"691",60646,"G17003101908001",170311908001,"35","3",17
"692",60647,"G17003101908002",170311908002,"51","5",17
"693",60648,"G17003101908003",170311908003,"39","4",17
"694",60649,"G17003101908004",170311908004,"39","4",17
"695",60650,"G17003101908005",170311908005,"38","4",17
"696",60651,"G17003101909001",170311909001,"38","4",17
"697",60652,"G17003101910001",170311910001,"44","4",17
"698",60653,"G17003101910002",170311910002,"39","4",17
"699",60654,"G17003101911001",170311911001,"51","5",17
"700",60655,"G17003101911002",170311911002,"70","7",17
"701",60656,"G17003101911003",170311911003,"40","4",17
"702",60657,"G17003101911004",170311911004,"44","4",17
"703",60658,"G17003101911005",170311911005,"46","4",17
"704",60659,"G17003101911006",170311911006,"35","3",17
"705",60660,"G17003101912001",170311912001,"41","4",17
"706",60661,"G17003101912002",170311912002,"50","5",17
"707",60662,"G17003101913011",170311913011,"38","4",17
"708",60663,"G17003101913012",170311913012,"47","5",17
"709",60664,"G17003101913013",170311913013,"42","4",17
"710",60665,"G17003101913021",170311913021,"46","4",17
"711",60666,"G17003101913022",170311913022,"43","4",17
"712",60667,"G17003102001001",170312001001,"36","3",17
"713",60668,"G17003102001002",170312001002,"39","4",17
"714",60669,"G17003102001003",170312001003,"38","4",17
"715",60670,"G17003102002001",170312002001,"32","3",17
"716",60671,"G17003102002002",170312002002,"37","3",17
"717",60672,"G17003102002003",170312002003,"38","4",17
"718",60673,"G17003102002004",170312002004,"37","3",17
"719",60674,"G17003102003001",170312003001,"38","4",17
"720",60675,"G17003102003002",170312003002,"46","4",17
"721",60676,"G17003102004011",170312004011,"51","5",17
"722",60677,"G17003102004012",170312004012,"40","4",17
"723",60678,"G17003102004021",170312004021,"29","3",17
"724",60679,"G17003102004022",170312004022,"45","4",17
"725",60680,"G17003102004023",170312004023,"37","3",17
"726",60681,"G17003102101001",170312101001,"19","2",17
"727",60682,"G17003102101002",170312101002,"23","2",17
"728",60683,"G17003102101003",170312101003,"20","2",17
"729",60684,"G17003102104001",170312104001,"41","4",17
"730",60685,"G17003102104002",170312104002,"37","3",17
"731",60686,"G17003102105011",170312105011,"40","4",17
"732",60687,"G17003102105012",170312105012,"32","3",17
"733",60688,"G17003102105021",170312105021,"22","2",17
"734",60689,"G17003102105022",170312105022,"38","4",17
"735",60690,"G17003102105023",170312105023,"32","3",17
"736",60691,"G17003102106011",170312106011,"20","2",17
"737",60692,"G17003102106012",170312106012,"11","1",17
"738",60693,"G17003102106013",170312106013,"24","2",17
"739",60694,"G17003102106021",170312106021,"32","3",17
"740",60695,"G17003102106022",170312106022,"37","3",17
"741",60696,"G17003102106023",170312106023,"22","2",17
"742",60697,"G17003102107001",170312107001,"35","3",17
"743",60698,"G17003102107002",170312107002,"13","1",17
"744",60699,"G17003102107003",170312107003,"21","2",17
"745",60700,"G17003102108001",170312108001,"24","2",17
"746",60701,"G17003102109001",170312109001,"23","2",17
"747",60702,"G17003102109002",170312109002,"20","2",17
"748",60703,"G17003102203001",170312203001,"17","1",17
"749",60704,"G17003102203002",170312203002,"14","1",17
"750",60705,"G17003102204001",170312204001,"11","1",17
"751",60706,"G17003102204002",170312204002,"18","1",17
"752",60707,"G17003102205001",170312205001,"24","2",17
"753",60708,"G17003102205002",170312205002,"22","2",17
"754",60709,"G17003102205003",170312205003,"23","2",17
"755",60710,"G17003102206011",170312206011,"27","2",17
"756",60711,"G17003102206012",170312206012,"15","1",17
"757",60712,"G17003102206021",170312206021,"24","2",17
"758",60713,"G17003102206022",170312206022,"21","2",17
"759",60714,"G17003102206023",170312206023,"23","2",17
"760",60715,"G17003102206024",170312206024,"20","2",17
"761",60716,"G17003102206025",170312206025,"22","2",17
"762",60717,"G17003102207011",170312207011,"35","3",17
"763",60718,"G17003102207012",170312207012,"16","1",17
"764",60719,"G17003102207013",170312207013,"31","3",17
"765",60720,"G17003102207021",170312207021,"17","1",17
"766",60721,"G17003102207022",170312207022,"22","2",17
"767",60722,"G17003102207023",170312207023,"22","2",17
"768",60723,"G17003102207024",170312207024,"24","2",17
"769",60724,"G17003102209011",170312209011,"33","3",17
"770",60725,"G17003102209012",170312209012,"32","3",17
"771",60726,"G17003102209013",170312209013,"26","2",17
"772",60727,"G17003102209021",170312209021,"23","2",17
"773",60728,"G17003102209022",170312209022,"22","2",17
"774",60729,"G17003102210001",170312210001,"34","3",17
"775",60730,"G17003102210002",170312210002,"32","3",17
"776",60731,"G17003102211001",170312211001,"25","2",17
"777",60732,"G17003102211002",170312211002,"28","2",17
"778",60733,"G17003102211003",170312211003,"25","2",17
"779",60734,"G17003102212001",170312212001,"17","1",17
"780",60735,"G17003102212002",170312212002,"21","2",17
"781",60736,"G17003102213001",170312213001,"15","1",17
"782",60737,"G17003102213002",170312213002,"28","2",17
"783",60738,"G17003102213003",170312213003,"12","1",17
"784",60739,"G17003102214001",170312214001,"18","1",17
"785",60740,"G17003102214002",170312214002,"17","1",17
"786",60741,"G17003102214003",170312214003,"18","1",17
"787",60742,"G17003102215001",170312215001,"24","2",17
"788",60743,"G17003102215002",170312215002,"17","1",17
"789",60744,"G17003102216001",170312216001,"8","1",17
"790",60745,"G17003102216002",170312216002,"8","1",17
"791",60746,"G17003102222001",170312222001,"4","1",17
"792",60747,"G17003102222002",170312222002,"12","1",17
"793",60748,"G17003102225001",170312225001,"20","2",17
"794",60749,"G17003102226001",170312226001,"21","2",17
"795",60750,"G17003102227001",170312227001,"30","3",17
"796",60751,"G17003102227002",170312227002,"30","3",17
"797",60752,"G17003102228001",170312228001,"35","3",17
"798",60753,"G17003102229001",170312229001,"36","3",17
"799",60754,"G17003102301001",170312301001,"26","2",17
"800",60755,"G17003102302001",170312302001,"37","3",17
"801",60756,"G17003102303001",170312303001,"38","4",17
"802",60757,"G17003102304001",170312304001,"44","4",17
"803",60758,"G17003102304002",170312304002,"36","3",17
"804",60759,"G17003102305001",170312305001,"66","7",17
"805",60760,"G17003102305002",170312305002,"83","9",17
"806",60761,"G17003102306001",170312306001,"67","7",17
"807",60762,"G17003102306002",170312306002,"68","7",17
"808",60763,"G17003102306003",170312306003,"64","6",17
"809",60764,"G17003102306004",170312306004,"77","8",17
"810",60765,"G17003102306005",170312306005,"47","5",17
"811",60766,"G17003102306006",170312306006,"63","6",17
"812",60767,"G17003102307001",170312307001,"61","6",17
"813",60768,"G17003102307002",170312307002,"38","4",17
"814",60769,"G17003102307003",170312307003,"65","7",17
"815",60770,"G17003102307004",170312307004,"63","6",17
"816",60771,"G17003102308001",170312308001,"50","5",17
"817",60772,"G17003102309001",170312309001,"43","4",17
"818",60773,"G17003102309002",170312309002,"38","4",17
"819",60774,"G17003102309003",170312309003,"38","4",17
"820",60775,"G17003102311001",170312311001,"67","7",17
"821",60776,"G17003102312001",170312312001,"65","7",17
